price,carat,table,depth,y,z,cut,color,clarity,x
10349,1.54,58.0,61.6,7.39,4.56,1,6,4,7.42
4155,1.0,62.0,59.4,6.37,3.79,1,3,7,6.4
434,0.33,53.0,63.6,4.43,2.81,6,6,6,4.4
3830,0.95,61.0,59.7,6.27,3.77,1,4,7,6.35
660,0.31,55.0,63.6,4.33,2.74,6,3,3,4.29
9697,1.5,58.0,62.4,7.28,4.56,1,5,6,7.33
1041,0.37,59.0,61.0,4.59,2.81,1,2,5,4.63
789,0.31,57.0,61.8,4.35,2.68,2,5,1,4.32
6906,1.04,59.0,61.7,6.45,3.99,1,3,5,6.49
10704,1.01,56.0,62.3,6.47,4.01,3,2,2,6.41
9769,1.96,62.0,60.4,7.9,4.79,1,5,7,7.96
499,0.24,56.0,63.8,3.98,2.53,6,2,2,3.95
576,0.25,58.0,61.1,4.1,2.5,1,3,1,4.08
681,0.39,55.0,64.3,4.64,2.96,6,3,5,4.56
7135,1.01,55.0,63.8,6.38,4.05,3,3,5,6.31
2352,0.7,66.0,61.7,5.58,3.48,5,4,6,5.7
1911,0.52,57.0,62.1,5.17,3.2,2,4,3,5.13
840,0.4,58.0,63.3,4.66,2.96,3,4,6,4.69
1637,0.4,56.0,61.6,4.77,2.93,2,1,2,4.74
10730,1.78,60.0,63.4,7.61,4.85,3,1,7,7.67
5090,1.01,58.0,62.3,6.4,4.0,1,5,6,6.44
18281,1.62,57.0,61.2,7.58,4.62,2,3,5,7.52
911,0.3,57.0,61.7,4.28,2.65,2,2,4,4.31
716,0.43,57.0,61.9,4.86,3.0,2,2,7,4.83
4470,0.98,56.0,61.7,6.4,3.93,2,4,7,6.36
833,0.37,57.0,62.2,4.59,2.87,2,4,5,4.64
9877,1.53,57.0,62.0,7.35,4.57,1,6,4,7.39
10880,1.57,58.0,61.7,7.56,4.64,1,5,4,7.47
4113,1.0,62.0,57.6,6.55,3.79,6,4,7,6.62
1345,0.56,55.0,62.8,5.26,3.31,1,4,6,5.28
4678,1.07,57.0,61.5,6.6,4.05,2,3,7,6.57
2478,0.75,57.0,62.2,5.8,3.62,2,4,6,5.84
1009,0.31,56.0,60.5,4.41,2.66,3,1,3,4.38
3763,0.92,58.0,62.9,6.22,3.9,3,3,7,6.18
5148,1.14,57.0,60.3,6.81,4.11,1,6,4,6.83
4234,1.2,57.0,63.0,6.64,4.24,2,7,6,6.74
4265,1.11,59.0,62.6,6.56,4.12,1,7,5,6.6
4749,1.06,56.0,61.2,6.57,4.03,2,6,6,6.6
8266,1.17,53.0,61.0,6.85,4.19,2,5,1,6.89
3265,1.0,57.0,63.7,6.31,4.03,6,7,3,6.34
2319,0.71,55.0,62.1,5.73,3.55,2,6,6,5.67
2640,0.8,65.0,57.7,6.08,3.52,6,2,7,6.13
3802,0.97,56.0,61.6,6.36,3.93,2,5,7,6.39
1985,0.54,56.0,61.0,5.3,3.22,2,4,3,5.25
942,0.31,56.0,60.7,4.35,2.65,2,1,5,4.38
12196,1.4,57.0,59.1,7.38,4.33,3,2,4,7.28
788,0.42,56.0,62.3,4.81,2.99,3,3,6,4.78
810,0.36,67.0,55.3,4.72,2.63,5,3,4,4.79
575,0.25,57.0,63.2,4.01,2.53,3,3,3,3.99
470,0.27,59.0,60.4,4.2,2.52,3,1,4,4.15
2052,0.5,55.0,62.0,5.12,3.17,2,3,3,5.1
892,0.32,55.0,61.2,4.45,2.71,2,2,2,4.4
3745,1.02,56.0,63.3,6.42,4.05,3,7,7,6.38
4653,1.01,55.0,61.4,6.5,3.98,2,4,6,6.46
15334,1.56,59.0,59.7,7.57,4.49,3,4,2,7.48
2596,0.78,54.0,61.2,6.0,3.66,2,2,7,5.96
1076,0.41,56.0,61.5,4.77,2.94,2,2,4,4.79
829,0.35,56.0,62.3,4.52,2.81,2,2,4,4.5
4890,1.01,57.0,63.0,6.35,3.98,3,4,6,6.28
3534,1.02,60.0,62.6,6.42,4.01,3,7,7,6.39
1814,0.56,57.0,61.4,5.31,3.27,2,1,6,5.34
1392,0.54,59.0,62.8,5.18,3.24,3,4,6,5.14
6416,1.01,56.0,62.0,6.51,4.02,2,3,5,6.46
2581,0.73,57.0,60.9,5.8,3.54,2,2,7,5.83
9973,1.58,59.0,60.9,7.55,4.58,2,6,7,7.48
4071,1.18,57.0,63.6,6.72,4.28,6,2,7,6.74
5451,1.2,57.0,62.6,6.84,4.25,3,1,7,6.74
1086,0.47,58.0,58.8,5.06,2.99,1,4,6,5.11
3358,0.9,58.0,60.4,6.27,3.77,3,7,4,6.22
3769,1.02,59.0,59.2,6.54,3.88,1,5,7,6.57
2834,0.51,58.0,59.9,5.19,3.1,3,1,2,5.16
726,0.34,55.0,61.5,4.57,2.8,2,3,5,4.53
687,0.4,58.0,63.5,4.67,2.96,6,2,6,4.65
3150,0.94,59.0,62.3,6.32,3.91,3,3,7,6.23
18371,2.06,56.0,60.3,8.25,4.99,2,1,7,8.29
15025,1.51,57.0,61.2,7.37,4.54,2,2,5,7.47
558,0.25,57.0,63.6,4.01,2.56,6,3,4,4.04
1214,0.5,58.0,62.2,5.07,3.14,3,4,6,5.03
7632,1.12,56.0,61.0,6.72,4.11,2,4,4,6.76
1130,0.33,56.0,61.3,4.48,2.73,2,2,2,4.43
15000,1.6,56.0,61.9,7.47,4.64,2,4,5,7.53
687,0.31,55.0,61.6,4.4,2.7,2,5,2,4.37
14544,1.52,56.0,62.3,7.29,4.56,1,3,5,7.34
2138,0.52,56.0,61.5,5.22,3.2,2,3,4,5.19
555,0.34,57.0,60.4,4.57,2.75,2,5,5,4.54
2150,0.7,57.0,63.1,5.58,3.54,5,4,6,5.64
505,0.36,55.0,61.7,4.62,2.84,2,6,6,4.58
5542,1.01,61.0,61.5,6.47,3.95,3,1,6,6.37
1152,0.52,54.0,62.3,5.2,3.23,2,6,5,5.17
1845,0.5,54.0,62.5,5.05,3.17,2,1,5,5.09
2322,0.57,57.0,61.6,5.36,3.29,2,3,3,5.32
1955,0.53,57.0,60.8,5.28,3.2,2,4,3,5.24
1210,0.73,55.0,63.9,5.69,3.65,6,4,8,5.76
982,0.4,57.0,62.8,4.72,2.95,3,1,5,4.68
3664,0.91,57.0,61.0,6.26,3.8,3,6,5,6.2
2800,0.83,57.0,61.8,6.07,3.74,2,4,6,6.03
791,0.37,59.0,62.4,4.56,2.86,1,3,6,4.6
745,0.39,54.0,60.7,4.77,2.89,2,4,5,4.74
828,0.32,58.0,62.1,4.37,2.72,1,4,4,4.39
3246,0.9,59.0,63.4,6.04,3.84,3,4,7,6.08
7418,1.22,55.0,62.3,6.84,4.25,2,5,4,6.8
4719,1.32,58.0,62.4,6.96,4.36,1,6,4,7.01
1141,0.53,56.0,63.4,5.18,3.28,6,2,7,5.16
678,0.4,59.0,63.6,4.67,2.96,6,3,6,4.64
4638,1.01,59.0,61.9,6.42,3.96,2,6,6,6.38
7257,1.02,60.0,62.9,6.42,4.02,3,1,5,6.37
1207,0.43,57.0,60.5,4.92,2.96,2,4,2,4.86
2381,0.7,57.0,64.5,5.58,3.62,5,3,4,5.65
8079,1.23,57.0,62.3,6.87,4.26,3,1,6,6.8
2614,0.7,55.0,62.4,5.7,3.55,2,2,6,5.67
6533,1.01,60.0,63.1,6.36,4.02,3,3,5,6.39
458,0.23,53.0,62.4,3.95,2.46,3,1,3,3.94
1006,0.37,58.0,61.9,4.56,2.84,1,1,4,4.62
833,0.37,54.0,62.7,4.55,2.87,2,2,6,4.6
2787,0.64,56.0,61.5,5.55,3.41,2,1,4,5.54
4487,1.02,55.0,63.5,6.35,4.02,3,5,6,6.31
2642,0.72,56.0,61.2,5.79,3.53,2,2,6,5.75
576,0.32,58.0,61.9,4.34,2.7,1,5,6,4.38
3153,0.9,60.0,63.9,6.11,3.89,6,1,7,6.07
8732,1.5,59.0,65.4,7.14,4.65,6,6,3,7.09
2830,0.77,56.0,61.7,5.89,3.62,3,5,6,5.84
939,0.34,57.0,61.3,4.52,2.76,3,3,2,4.49
788,0.35,58.0,62.9,4.48,2.83,1,2,6,4.52
2694,0.78,55.0,60.9,5.98,3.63,3,6,4,5.94
2137,0.71,59.0,63.5,5.63,3.59,3,4,5,5.67
3818,0.9,57.0,63.2,6.1,3.85,3,1,7,6.08
13228,2.01,60.0,61.5,8.07,4.98,1,7,5,8.13
1053,0.4,59.0,62.8,4.67,2.92,3,2,4,4.63
1659,0.61,56.0,61.4,5.49,3.36,2,4,6,5.46
1546,0.51,55.0,62.1,5.09,3.18,2,2,6,5.15
1815,0.52,55.0,61.8,5.17,3.2,2,2,5,5.19
15801,2.19,62.0,62.3,8.25,5.15,1,5,6,8.27
4991,1.25,57.0,62.8,6.78,4.28,1,4,7,6.86
4592,1.01,58.0,62.5,6.44,4.01,1,6,5,6.39
4662,1.02,59.0,59.5,6.5,3.88,1,6,5,6.54
5232,1.02,58.0,58.9,6.54,3.84,3,2,6,6.51
2328,0.76,70.0,61.9,5.77,3.59,5,5,6,5.84
4544,1.08,59.0,62.9,6.57,4.12,3,4,7,6.53
4717,0.9,62.0,61.6,6.09,3.76,1,1,5,6.12
944,0.48,54.0,62.2,5.06,3.14,2,6,4,5.03
1571,0.57,58.0,59.5,5.36,3.21,1,3,6,5.43
4170,1.0,59.0,62.7,6.3,3.97,1,4,7,6.36
6686,2.01,56.0,64.0,7.91,5.07,6,3,8,7.93
4137,1.01,57.0,62.8,6.24,3.94,1,3,7,6.31
525,0.38,54.0,62.0,4.71,2.91,2,7,6,4.67
5050,1.03,60.0,60.4,6.53,3.91,3,5,6,6.41
852,0.36,57.0,60.6,4.61,2.78,2,1,5,4.57
6699,1.0,63.0,60.6,6.45,3.9,3,4,4,6.42
5749,1.01,59.0,61.0,6.44,3.94,1,2,6,6.47
546,0.26,56.0,60.0,4.15,2.5,1,1,4,4.18
644,0.35,59.0,61.8,4.56,2.81,1,1,6,4.54
726,0.36,60.0,61.2,4.59,2.8,3,4,4,4.56
2350,0.6,59.0,61.3,5.41,3.33,1,3,3,5.45
2623,0.73,57.0,61.9,5.79,3.57,3,6,2,5.75
5656,1.01,57.0,62.0,6.46,3.99,3,1,7,6.41
1190,0.52,58.0,62.6,5.14,3.21,3,2,7,5.11
10483,1.21,58.0,61.4,6.89,4.22,2,4,2,6.85
452,0.26,55.0,61.8,4.13,2.54,2,2,4,4.09
3881,0.9,59.0,63.6,6.07,3.88,6,3,6,6.12
2147,0.77,55.0,61.6,5.93,3.63,2,7,6,5.87
4039,0.92,62.0,61.7,6.12,3.8,1,5,4,6.2
12459,1.53,57.0,61.3,7.41,4.53,2,5,4,7.38
8969,1.43,57.0,62.6,7.14,4.48,2,4,6,7.18
8470,1.01,59.0,61.8,6.42,3.98,1,3,3,6.46
2362,0.7,57.0,62.6,5.69,3.54,3,3,5,5.62
2948,0.9,58.0,62.5,6.1,3.83,1,6,7,6.15
2376,1.2,57.0,66.6,6.5,4.34,5,4,8,6.57
1400,0.42,59.0,60.2,4.87,2.91,1,4,1,4.8
852,0.45,54.0,62.0,4.98,3.08,2,4,6,4.95
1546,0.51,57.0,62.2,5.1,3.19,1,4,5,5.15
3182,0.73,56.0,62.1,5.8,3.59,2,1,5,5.77
1583,0.54,59.0,61.1,5.29,3.22,3,1,5,5.25
665,0.32,55.0,62.0,4.44,2.75,2,4,4,4.43
4560,1.05,63.0,60.0,6.64,3.97,6,1,7,6.59
6691,1.21,56.0,61.5,6.87,4.22,2,6,4,6.83
2370,0.7,64.0,58.3,5.69,3.34,6,2,6,5.77
593,0.31,54.0,62.9,4.3,2.72,2,1,7,4.35
1061,0.41,60.0,62.6,4.75,2.98,1,5,4,4.77
6271,1.01,58.0,62.3,6.3,3.94,1,3,5,6.34
2792,0.76,57.0,59.6,5.86,3.51,1,5,3,5.91
5251,1.02,58.0,60.8,6.49,3.94,2,5,6,6.47
1034,0.31,56.0,61.1,4.39,2.68,2,1,3,4.38
4937,1.05,56.0,62.5,6.52,4.05,2,5,6,6.43
949,0.3,57.0,61.3,4.32,2.64,2,2,3,4.3
1087,0.42,56.0,61.4,4.82,2.97,2,5,4,4.85
3669,0.85,57.0,60.3,6.22,3.71,3,1,6,6.09
1815,0.52,56.0,62.4,5.11,3.2,2,4,4,5.15
16395,2.11,61.0,60.8,8.28,5.05,1,5,5,8.32
943,0.43,57.0,61.3,4.88,2.98,2,4,4,4.85
2612,0.71,57.0,61.1,5.79,3.53,2,1,7,5.77
765,0.34,55.0,61.1,4.52,2.77,2,4,5,4.55
2328,0.74,54.0,62.8,5.73,3.61,1,4,7,5.76
11009,1.41,57.0,60.4,7.31,4.39,2,4,4,7.22
828,0.32,59.0,62.8,4.33,2.73,1,4,4,4.37
1753,0.53,56.0,62.2,5.19,3.24,2,1,6,5.23
700,0.42,58.0,60.9,4.85,2.95,1,5,6,4.84
741,0.4,54.0,62.5,4.77,2.97,2,4,6,4.74
1026,0.38,57.0,62.1,4.61,2.88,2,3,5,4.67
1014,0.34,59.0,62.3,4.49,2.79,1,4,1,4.46
11176,1.52,58.0,63.5,7.29,4.65,3,2,6,7.36
925,0.4,58.0,61.6,4.78,2.93,3,4,3,4.73
2239,0.7,58.0,61.9,5.67,3.5,6,2,6,5.63
864,0.46,53.0,62.2,4.98,3.09,2,4,7,4.95
2434,0.73,57.0,61.0,5.87,3.56,2,2,7,5.81
1188,0.51,56.0,62.0,5.16,3.19,2,4,7,5.13
421,0.3,60.0,61.2,4.31,2.63,1,5,6,4.29
6132,1.0,60.0,62.3,6.28,3.94,1,5,2,6.36
889,0.39,58.0,61.4,4.73,2.89,1,2,5,4.68
1636,0.58,55.0,61.5,5.39,3.3,2,2,6,5.34
1661,0.46,57.0,62.6,4.89,3.09,2,2,2,4.98
4036,0.9,55.0,62.4,6.15,3.85,2,4,6,6.19
11853,1.52,59.0,58.4,7.52,4.4,1,5,4,7.55
959,0.31,56.0,62.1,4.35,2.71,2,3,2,4.38
4580,1.27,58.0,62.2,6.84,4.27,1,7,5,6.88
2947,0.73,57.0,61.2,5.81,3.55,2,1,6,5.79
4123,1.04,57.0,60.9,6.49,3.97,1,1,7,6.54
600,0.29,61.0,59.1,4.37,2.57,3,1,3,4.33
2199,0.81,57.0,61.8,5.96,3.7,1,7,6,6.02
14234,1.5,59.0,61.2,7.32,4.49,1,4,4,7.36
550,0.32,55.0,63.8,4.36,2.78,6,1,6,4.35
12338,2.01,57.0,62.1,8.03,5.0,2,6,7,8.07
1761,0.71,57.0,60.1,5.76,3.47,2,3,8,5.79
2202,0.7,59.0,62.8,5.61,3.51,3,6,5,5.56
6931,1.3,59.0,62.2,6.91,4.32,1,6,4,6.97
972,0.32,57.0,62.4,4.34,2.72,2,1,5,4.38
4211,0.91,61.0,61.9,6.12,3.78,3,2,6,6.1
620,0.27,58.0,60.9,4.17,2.53,3,2,3,4.14
4998,1.19,57.0,62.3,6.73,4.21,2,6,6,6.78
4667,1.05,54.0,62.2,6.56,4.07,2,4,7,6.52
8855,1.23,58.0,59.6,7.02,4.16,1,3,5,6.94
11255,1.51,58.0,62.6,7.27,4.56,1,4,6,7.3
1433,0.38,56.0,61.9,4.66,2.88,2,2,1,4.65
1786,0.55,57.0,62.0,5.3,3.27,3,4,4,5.25
1968,0.59,55.0,62.3,5.38,3.34,2,2,5,5.35
1935,0.5,57.0,61.4,5.1,3.14,2,4,3,5.13
1369,0.42,56.0,59.7,4.88,2.92,2,2,2,4.91
909,0.4,54.4,62.8,4.7,2.94,6,4,5,4.67
1607,0.53,55.0,64.0,5.14,3.28,6,2,5,5.11
517,0.34,55.0,61.8,4.51,2.78,2,5,5,4.49
2358,0.76,56.0,61.9,5.88,3.63,2,6,6,5.85
8602,1.2,59.0,62.2,6.78,4.23,1,2,5,6.82
1961,0.57,56.0,61.6,5.35,3.28,2,5,2,5.32
1875,0.51,57.0,61.3,5.15,3.15,2,4,3,5.12
1749,0.52,57.0,61.0,5.2,3.16,2,5,3,5.16
2385,0.72,53.0,60.9,5.79,3.54,2,3,6,5.83
708,0.32,56.0,62.0,4.43,2.74,2,4,3,4.41
1259,0.5,56.0,62.4,5.07,3.15,2,2,6,5.03
544,0.31,55.0,63.1,4.36,2.74,6,2,6,4.33
4538,1.11,60.0,63.5,6.49,4.15,2,5,7,6.58
1687,0.51,60.0,60.1,5.15,3.1,1,1,6,5.17
13378,1.51,58.0,62.9,7.41,4.63,3,4,4,7.32
2681,0.9,60.0,58.5,6.25,3.67,1,3,7,6.3
10633,1.57,56.0,62.2,7.47,4.63,2,6,6,7.42
1971,0.7,60.0,61.1,5.56,3.44,1,2,6,5.69
2897,0.72,61.0,59.4,5.89,3.48,6,3,4,5.82
8128,1.23,57.0,61.1,6.91,4.24,1,4,5,6.96
1654,0.53,55.0,62.1,5.22,3.23,2,6,1,5.18
3469,1.11,56.0,62.5,6.55,4.12,1,6,7,6.63
9071,1.78,57.0,63.8,7.62,4.9,6,4,7,7.73
3898,0.91,56.0,61.5,6.2,3.82,2,2,7,6.23
1259,0.51,55.0,63.7,5.07,3.24,6,4,6,5.1
2343,0.71,63.0,58.4,5.8,3.4,3,2,7,5.85
1187,0.54,55.0,61.7,5.27,3.24,2,4,6,5.24
1828,0.79,62.0,58.8,6.03,3.54,3,7,6,6.01
1125,0.4,56.0,62.8,4.67,2.94,2,4,4,4.7
2573,0.71,59.0,62.0,5.76,3.55,3,2,6,5.69
4391,1.21,60.0,61.8,6.76,4.21,1,6,7,6.86
1915,0.56,54.0,61.7,5.28,3.28,2,2,5,5.35
1870,0.51,55.0,61.6,5.18,3.18,2,3,4,5.14
765,0.33,55.0,62.8,4.45,2.78,2,3,4,4.41
842,0.4,58.0,61.6,4.8,2.94,1,3,5,4.75
2171,0.63,58.0,60.4,5.64,3.39,1,2,4,5.59
886,0.3,56.0,62.2,4.34,2.69,2,3,1,4.31
3293,0.76,56.0,60.2,5.92,3.57,2,1,5,5.95
5277,1.12,56.0,61.8,6.68,4.12,2,3,7,6.65
2327,0.74,59.0,60.8,5.85,3.55,3,6,5,5.83
1319,0.31,57.0,61.0,4.39,2.67,2,2,1,4.36
672,0.32,56.0,62.7,4.39,2.76,2,5,4,4.42
1603,0.5,55.0,62.3,5.12,3.18,2,2,4,5.09
2389,0.7,61.0,58.8,5.82,3.41,3,6,2,5.78
2879,1.02,54.0,60.3,6.5,3.93,2,7,7,6.53
4041,0.91,61.0,63.1,6.1,3.87,3,1,6,6.16
4524,1.32,59.0,58.9,7.18,4.25,1,4,7,7.25
984,0.34,56.0,62.2,4.46,2.77,2,4,1,4.45
625,0.35,57.0,62.4,4.47,2.8,2,1,7,4.5
1359,0.61,56.0,60.4,5.43,3.29,1,3,6,5.47
11609,1.75,55.0,62.0,7.73,4.78,2,7,3,7.7
935,0.41,54.0,63.5,4.74,3.0,6,2,4,4.71
2711,0.71,59.0,62.1,5.72,3.54,1,2,5,5.68
638,0.31,55.0,60.1,4.53,2.69,2,2,4,4.42
528,0.37,55.0,64.0,4.57,2.91,6,5,6,4.53
485,0.24,55.0,63.1,4.0,2.51,3,2,2,3.96
2393,0.73,58.0,59.5,5.91,3.5,3,5,6,5.85
884,0.42,57.0,60.2,4.88,2.93,2,6,2,4.85
2024,0.59,57.0,61.0,5.44,3.31,2,4,3,5.41
8951,1.51,59.0,62.2,7.3,4.51,6,6,5,7.19
4209,1.01,59.0,62.1,6.41,3.99,2,4,7,6.45
5398,1.02,55.0,62.8,6.4,4.03,2,3,6,6.43
1600,0.52,57.0,61.8,5.19,3.19,2,1,6,5.14
1585,0.53,55.0,61.9,5.24,3.23,2,2,6,5.2
597,0.4,57.0,62.0,4.72,2.92,2,3,7,4.7
2903,0.72,55.0,61.9,5.75,3.57,2,1,6,5.78
5918,1.2,57.0,62.9,6.79,4.25,3,4,6,6.73
3640,1.0,57.0,63.8,6.28,4.02,6,5,7,6.32
1609,0.71,59.0,60.7,5.71,3.48,1,7,7,5.75
6630,1.51,60.0,63.1,7.13,4.52,3,6,7,7.19
7813,1.57,60.0,62.6,7.41,4.62,3,7,5,7.34
3909,1.02,59.0,63.8,6.33,4.07,6,1,7,6.43
8938,1.52,61.0,63.3,7.23,4.59,3,6,5,7.27
7295,1.08,57.0,62.3,6.57,4.08,2,4,5,6.53
2652,0.78,58.0,59.8,6.02,3.59,2,6,5,5.98
1441,0.57,55.0,62.2,5.35,3.32,2,4,6,5.33
5812,1.01,59.0,61.4,6.44,3.94,2,1,6,6.4
8271,1.39,53.0,61.6,7.22,4.44,2,6,3,7.21
4406,0.92,57.0,61.9,6.25,3.86,2,4,7,6.23
15996,1.5,53.5,62.8,7.33,4.58,2,1,5,7.27
1677,0.56,55.0,61.9,5.31,3.28,2,1,6,5.29
456,0.26,56.0,61.4,4.16,2.54,2,4,4,4.12
6597,1.02,59.0,63.3,6.37,4.04,3,3,5,6.4
2401,0.78,55.2,64.9,5.82,3.76,5,4,7,5.75
2927,0.77,57.0,63.3,5.83,3.68,3,5,4,5.79
491,0.3,59.0,59.3,4.42,2.61,3,4,5,4.38
5799,1.16,59.0,62.8,6.64,4.19,3,5,7,6.7
3483,1.02,60.0,61.9,6.42,3.96,3,7,6,6.37
6438,1.24,59.0,61.8,6.88,4.24,3,4,6,6.85
15562,2.01,56.0,65.6,7.84,6.16,5,4,7,7.89
1847,0.54,57.0,60.8,5.24,3.2,2,2,5,5.29
8794,1.51,65.0,56.0,7.57,4.27,5,4,5,7.68
9001,1.53,56.0,62.9,7.31,4.58,3,1,7,7.25
10338,1.58,55.0,61.1,7.53,4.59,2,6,5,7.48
4136,0.96,59.0,62.0,6.32,3.9,3,4,6,6.26
862,0.3,57.0,62.1,4.29,2.66,2,2,2,4.27
713,0.32,55.0,61.4,4.44,2.72,2,2,4,4.42
3713,1.02,63.0,63.4,6.32,4.02,3,5,7,6.36
2657,0.7,60.0,58.6,5.75,3.38,1,2,6,5.78
4441,1.03,60.0,61.0,6.53,3.96,1,2,7,6.46
1295,0.41,55.0,61.8,4.78,2.95,2,3,2,4.76
818,0.41,61.0,62.3,4.72,2.95,1,1,7,4.75
4124,0.9,62.0,62.7,6.17,3.85,3,3,5,6.11
2673,0.7,56.0,62.9,5.67,3.55,3,2,5,5.61
12100,2.15,56.0,63.4,8.15,5.18,3,6,7,8.2
1712,0.55,59.0,61.3,5.27,3.24,1,6,2,5.3
1326,0.42,58.0,60.5,4.84,2.92,1,3,2,4.81
428,0.23,56.0,63.8,3.9,2.5,6,4,3,3.94
561,0.32,58.0,62.3,4.4,2.73,1,2,6,4.37
453,0.26,57.0,62.1,4.12,2.54,2,3,5,4.06
957,0.33,57.0,60.9,4.47,2.73,2,1,4,4.5
8194,1.52,57.0,62.7,7.36,4.6,3,5,7,7.32
1047,0.7,63.0,61.5,5.65,3.5,3,4,8,5.73
943,0.43,59.0,62.2,4.84,3.0,3,4,4,4.81
921,0.39,56.0,61.8,4.64,2.89,1,7,2,4.71
3447,0.9,59.0,62.8,6.18,3.86,6,6,4,6.11
7544,1.51,59.0,58.8,7.56,4.42,3,7,6,7.47
625,0.31,58.0,62.2,4.38,2.71,1,4,4,4.34
621,0.3,54.0,61.6,4.35,2.67,2,3,4,4.32
568,0.38,55.0,61.3,4.69,2.87,2,3,7,4.67
2498,0.7,62.0,57.5,5.85,3.35,6,2,6,5.81
6272,1.0,54.0,62.3,6.38,3.99,2,4,5,6.42
2479,0.7,58.0,63.1,5.61,3.55,3,4,5,5.65
2596,0.7,58.0,60.6,5.7,3.47,1,1,7,5.75
408,0.31,57.0,62.3,4.37,2.71,3,4,7,4.33
14103,2.01,56.0,61.5,8.16,5.0,2,6,7,8.1
1624,0.5,60.0,60.7,5.12,3.1,1,4,4,5.09
530,0.23,59.0,61.9,3.97,2.45,3,3,3,3.94
678,0.3,57.0,64.0,4.27,2.72,6,4,2,4.23
3927,1.02,59.0,62.4,6.42,3.99,3,5,7,6.37
2285,0.7,58.0,61.6,5.65,3.5,1,4,6,5.71
11322,2.0,68.0,58.5,8.15,4.8,5,6,4,8.26
904,0.41,57.0,63.4,4.73,3.0,3,3,6,4.74
2930,0.71,57.0,62.6,5.7,3.56,2,4,4,5.67
6190,1.33,55.0,62.4,7.05,4.39,2,7,4,7.02
8592,1.1,55.0,60.5,6.71,4.08,3,4,1,6.77
5229,1.04,56.0,61.8,6.51,4.02,2,6,4,6.49
1318,0.59,62.0,59.5,5.5,3.26,6,3,6,5.45
5569,1.02,57.0,58.5,6.61,3.88,1,5,4,6.65
5224,1.01,60.0,62.3,6.39,3.97,3,2,6,6.36
9354,1.5,60.0,60.5,7.4,4.45,3,6,5,7.31
12295,2.09,63.0,60.1,8.16,4.92,3,5,7,8.21
4641,1.0,55.0,63.3,6.34,4.03,3,6,4,6.39
2329,0.71,61.0,58.9,5.75,3.4,1,2,6,5.79
1148,0.35,61.0,59.0,4.62,2.73,1,2,1,4.64
907,0.4,58.0,62.9,4.71,2.97,1,2,6,4.74
2432,0.71,60.0,61.5,5.74,3.52,2,6,4,5.7
726,0.4,56.0,61.3,4.78,2.92,2,1,6,4.75
5616,0.93,58.0,61.4,6.29,3.84,3,2,5,6.22
2460,0.8,60.0,61.0,5.98,3.64,3,3,7,5.95
1665,0.57,56.0,61.0,5.41,3.29,2,6,4,5.37
16086,1.7,58.0,61.6,7.67,4.71,3,4,5,7.63
1805,0.58,56.0,62.1,5.32,3.31,2,6,2,5.34
670,0.38,54.6,61.7,4.69,2.89,2,7,3,4.65
773,0.42,59.0,61.6,4.85,2.98,1,2,6,4.83
7146,1.0,63.0,61.5,6.31,3.89,3,1,5,6.35
4591,1.05,56.0,60.9,6.64,4.02,2,3,7,6.56
15544,1.75,60.0,61.4,7.8,4.78,3,1,6,7.76
11655,1.75,59.0,62.5,7.63,4.79,1,2,7,7.71
4864,1.31,56.0,63.8,6.89,4.44,6,4,7,7.03
4516,1.0,55.0,63.3,6.34,4.03,3,6,4,6.39
1206,0.53,62.0,62.1,5.13,3.19,1,4,6,5.15
2808,0.8,57.0,62.8,5.91,3.7,3,5,5,5.87
2359,0.52,55.0,60.8,5.25,3.19,2,3,3,5.21
14414,1.72,59.0,59.3,7.82,4.65,1,5,4,7.86
1266,0.58,58.0,62.9,5.32,3.34,3,7,5,5.3
3897,1.01,59.0,62.7,6.39,4.03,1,7,3,6.46
5154,1.04,58.0,61.6,6.48,4.01,1,5,6,6.53
5565,1.02,59.0,62.8,6.44,4.03,3,2,5,6.39
5078,0.93,67.0,56.3,6.45,3.65,5,1,5,6.52
402,0.23,59.0,59.1,4.07,2.39,3,3,5,4.02
1582,0.41,55.0,62.3,4.75,2.97,2,1,2,4.78
911,0.3,55.0,61.8,4.32,2.68,2,1,5,4.36
3263,0.75,57.0,62.4,5.81,3.61,2,2,5,5.76
1607,0.53,55.0,61.7,5.22,3.21,2,4,4,5.18
10466,1.54,58.0,62.2,7.32,4.59,1,5,6,7.45
2986,0.82,57.0,61.6,6.05,3.71,2,6,4,6.0
614,0.35,59.0,61.1,4.56,2.77,1,2,6,4.5
545,0.26,57.0,61.2,4.16,2.53,2,5,1,4.13
644,0.35,57.0,62.3,4.52,2.81,2,1,6,4.5
1021,0.47,61.0,61.1,5.01,3.05,3,3,6,4.97
667,0.4,54.0,62.6,4.75,2.97,2,6,5,4.74
850,0.4,58.0,59.3,4.85,2.86,3,1,5,4.8
12610,1.79,56.0,60.5,7.9,4.77,3,6,5,7.87
1076,0.41,57.0,61.5,4.77,2.94,2,1,5,4.79
4846,0.9,59.0,60.4,6.24,3.76,3,1,6,6.21
1833,0.52,56.0,62.1,5.16,3.2,2,4,3,5.14
5299,1.11,57.0,61.7,6.69,4.12,2,4,7,6.65
12394,1.69,59.0,60.4,7.73,4.66,3,6,3,7.7
15092,2.2,57.0,61.4,8.37,5.15,2,6,4,8.41
